country_or_area,continent,year,value,category
Germany,Europe,2001,7.820266724,NF3 Emissions
Germany,Europe,2000,8.91605,NF3 Emissions
Germany,Europe,1999,6.685066724,NF3 Emissions
Germany,Europe,1998,7.583766724,NF3 Emissions
Germany,Europe,1997,7.8518,NF3 Emissions
Germany,Europe,1996,7.221133276,NF3 Emissions
Germany,Europe,1995,5.289716724,NF3 Emissions
Germany,Europe,1994,6.88,NF3 Emissions
Germany,Europe,1993,6.88,NF3 Emissions
Germany,Europe,1992,6.88,NF3 Emissions
Germany,Europe,1991,6.88,NF3 Emissions
Germany,Europe,1990,6.88,NF3 Emissions
Ireland,Europe,2014,0.961015873,NF3 Emissions
Ireland,Europe,2013,0.900952381,NF3 Emissions
Ireland,Europe,2012,0.780825397,NF3 Emissions
Ireland,Europe,2007,37.668,NF3 Emissions
Ireland,Europe,2006,28.208,NF3 Emissions
Ireland,Europe,2005,28.38,NF3 Emissions
Ireland,Europe,2004,18.0772,NF3 Emissions
Ireland,Europe,2003,46.6292,NF3 Emissions
Ireland,Europe,2002,46.5776,NF3 Emissions
Ireland,Europe,2001,21.7752,NF3 Emissions
Ireland,Europe,2000,49.1748,NF3 Emissions
Ireland,Europe,1999,3.787666667,NF3 Emissions
Ireland,Europe,1998,4.191,NF3 Emissions
Ireland,Europe,1997,6.108666667,NF3 Emissions
Ireland,Europe,1996,4.719,NF3 Emissions
Ireland,Europe,1995,4.374333333,NF3 Emissions
Italy,Europe,2014,28.17466667,NF3 Emissions
Italy,Europe,2013,25.696,NF3 Emissions
Italy,Europe,2012,24.93333333,NF3 Emissions
Italy,Europe,2011,27.78233333,NF3 Emissions
Italy,Europe,2010,20.17033333,NF3 Emissions
Italy,Europe,2009,17.96666667,NF3 Emissions
Italy,Europe,2008,18.788,NF3 Emissions
Italy,Europe,2007,11.56833333,NF3 Emissions
Italy,Europe,2006,22.20166667,NF3 Emissions
Italy,Europe,2005,33.38133333,NF3 Emissions
Italy,Europe,2004,28.86033333,NF3 Emissions
Italy,Europe,2003,27.83733333,NF3 Emissions
Italy,Europe,2002,28.061,NF3 Emissions
Italy,Europe,2001,12.78566667,NF3 Emissions
Italy,Europe,2000,25.628,NF3 Emissions
Italy,Europe,1999,12.212,NF3 Emissions
Italy,Europe,1998,4.644,NF3 Emissions
Japan,Asia,2014,830.7184586,NF3 Emissions
Japan,Asia,2013,1360.957366,NF3 Emissions
Japan,Asia,2012,1255.572249,NF3 Emissions
Japan,Asia,2011,1561.299969,NF3 Emissions
Japan,Asia,2010,1369.461472,NF3 Emissions
Japan,Asia,2009,1166.675398,NF3 Emissions
Japan,Asia,2008,1173.159654,NF3 Emissions
Japan,Asia,2007,1210.117456,NF3 Emissions
Japan,Asia,2006,1093.433744,NF3 Emissions
Japan,Asia,2005,1249.872712,NF3 Emissions
Japan,Asia,2004,367.3583394,NF3 Emissions
Japan,Asia,2003,299.1362716,NF3 Emissions
Japan,Asia,2002,271.7228331,NF3 Emissions
Japan,Asia,2001,195.0529105,NF3 Emissions
Japan,Asia,2000,186.0126161,NF3 Emissions
Japan,Asia,1999,282.5891711,NF3 Emissions
Japan,Asia,1998,172.6546681,NF3 Emissions
Japan,Asia,1997,172.7793504,NF3 Emissions
Japan,Asia,1996,194.2741311,NF3 Emissions
Japan,Asia,1995,202.8140988,NF3 Emissions
Japan,Asia,1994,76.74046983,NF3 Emissions
Japan,Asia,1993,43.85169705,NF3 Emissions
Japan,Asia,1992,32.88877279,NF3 Emissions
Japan,Asia,1991,32.88877279,NF3 Emissions
Japan,Asia,1990,32.88877279,NF3 Emissions
Lithuania,Europe,2014,0.291368,NF3 Emissions
Lithuania,Europe,2013,0.0559,NF3 Emissions
Switzerland,Europe,2014,0.40358682,NF3 Emissions
Switzerland,Europe,2013,0.09478404,NF3 Emissions
Switzerland,Europe,2012,0.36162828,NF3 Emissions
Switzerland,Europe,2011,6.218316,NF3 Emissions
Switzerland,Europe,2010,8.45328744,NF3 Emissions
Switzerland,Europe,2009,5.0984154,NF3 Emissions
Switzerland,Europe,2008,0.082226664,NF3 Emissions
United Kingdom,Europe,2014,0.398573542,NF3 Emissions
United Kingdom,Europe,2013,0.362339583,NF3 Emissions
United Kingdom,Europe,2012,0.329399621,NF3 Emissions
United Kingdom,Europe,2011,0.299454201,NF3 Emissions
United Kingdom,Europe,2010,0.272231092,NF3 Emissions
United Kingdom,Europe,2009,0.256004401,NF3 Emissions
United Kingdom,Europe,2008,0.270604422,NF3 Emissions
United Kingdom,Europe,2007,0.280434155,NF3 Emissions
United Kingdom,Europe,2006,0.286240263,NF3 Emissions
United Kingdom,Europe,2005,0.288673078,NF3 Emissions
United Kingdom,Europe,2004,0.588951507,NF3 Emissions
United Kingdom,Europe,2003,0.954465652,NF3 Emissions
United Kingdom,Europe,2002,1.033054704,NF3 Emissions
United Kingdom,Europe,2001,1.033054704,NF3 Emissions
United Kingdom,Europe,2000,1.693532302,NF3 Emissions
United Kingdom,Europe,1999,1.459941639,NF3 Emissions
United Kingdom,Europe,1998,1.269514469,NF3 Emissions
United Kingdom,Europe,1997,1.103925625,NF3 Emissions
United Kingdom,Europe,1996,0.959935326,NF3 Emissions
United Kingdom,Europe,1995,0.834726371,NF3 Emissions
United Kingdom,Europe,1994,0.725849018,NF3 Emissions
United Kingdom,Europe,1993,0.631173059,NF3 Emissions
United Kingdom,Europe,1992,0.548846138,NF3 Emissions
United Kingdom,Europe,1991,0.477257512,NF3 Emissions
United Kingdom,Europe,1990,0.415006532,NF3 Emissions
United States of America,North America,2014,490.4360849,NF3 Emissions
United States of America,North America,2013,600.3421629,NF3 Emissions
United States of America,North America,2012,631.9903121,NF3 Emissions
United States of America,North America,2011,668.931661,NF3 Emissions
United States of America,North America,2010,562.1702477,NF3 Emissions
United States of America,North America,2009,471.796633,NF3 Emissions
United States of America,North America,2008,595.2805029,NF3 Emissions
United States of America,North America,2007,574.8674999,NF3 Emissions
United States of America,North America,2006,701.3516381,NF3 Emissions
United States of America,North America,2005,496.0699975,NF3 Emissions
United States of America,North America,2004,551.2866652,NF3 Emissions
United States of America,North America,2003,532.7625752,NF3 Emissions
United States of America,North America,2002,556.2382306,NF3 Emissions
United States of America,North America,2001,229.0408631,NF3 Emissions
United States of America,North America,2000,205.7376786,NF3 Emissions
United States of America,North America,1999,121.5429863,NF3 Emissions
United States of America,North America,1998,119.7751673,NF3 Emissions
United States of America,North America,1997,97.68187019,NF3 Emissions
United States of America,North America,1996,92.43174213,NF3 Emissions
United States of America,North America,1995,83.23713075,NF3 Emissions
United States of America,North America,1994,65.89216654,NF3 Emissions
United States of America,North America,1993,59.90196958,NF3 Emissions
United States of America,North America,1992,47.92157567,NF3 Emissions
United States of America,North America,1991,47.92157567,NF3 Emissions
United States of America,North America,1990,47.92157567,NF3 Emissions
Australia,Oceania,2014,20084.54283,N2O Emissions
Australia,Oceania,2013,19756.45265,N2O Emissions
Australia,Oceania,2012,20342.38348,N2O Emissions
Australia,Oceania,2011,20034.57515,N2O Emissions
Australia,Oceania,2010,19698.29882,N2O Emissions
Australia,Oceania,2009,19607.63314,N2O Emissions
Australia,Oceania,2008,18908.28079,N2O Emissions
Australia,Oceania,2007,18963.11899,N2O Emissions
Australia,Oceania,2006,20224.60649,N2O Emissions
Australia,Oceania,2005,20405.81581,N2O Emissions
Australia,Oceania,2004,20163.24015,N2O Emissions
Australia,Oceania,2003,18765.2767,N2O Emissions
Australia,Oceania,2002,19712.73233,N2O Emissions
Australia,Oceania,2001,19182.28679,N2O Emissions
Australia,Oceania,2000,18949.16957,N2O Emissions
Australia,Oceania,1999,17933.43979,N2O Emissions
Australia,Oceania,1998,17743.91311,N2O Emissions
Australia,Oceania,1997,17201.89078,N2O Emissions
Australia,Oceania,1996,16609.58678,N2O Emissions
Australia,Oceania,1995,15578.19641,N2O Emissions
Australia,Oceania,1994,15790.42685,N2O Emissions
Australia,Oceania,1993,15374.99343,N2O Emissions
Australia,Oceania,1992,15293.18335,N2O Emissions
Australia,Oceania,1991,14923.40502,N2O Emissions
Australia,Oceania,1990,15345.59786,N2O Emissions
Austria,Europe,2014,3427.437373,N2O Emissions
Austria,Europe,2013,3361.483493,N2O Emissions
Austria,Europe,2012,3359.69049,N2O Emissions
Austria,Europe,2011,3402.288059,N2O Emissions
Austria,Europe,2010,3330.150843,N2O Emissions
Austria,Europe,2009,3523.218065,N2O Emissions
Austria,Europe,2008,3751.892602,N2O Emissions
Austria,Europe,2007,3577.370164,N2O Emissions
Austria,Europe,2006,3567.393598,N2O Emissions
Austria,Europe,2005,3581.493864,N2O Emissions
Austria,Europe,2004,3571.721463,N2O Emissions
Austria,Europe,2003,4163.74847,N2O Emissions
Austria,Europe,2002,4174.31268,N2O Emissions
Austria,Europe,2001,4177.761625,N2O Emissions
Austria,Europe,2000,4301.70461,N2O Emissions
Austria,Europe,1999,4335.798196,N2O Emissions
Austria,Europe,1998,4347.074091,N2O Emissions
Austria,Europe,1997,4286.758693,N2O Emissions
Austria,Europe,1996,4272.75225,N2O Emissions
Austria,Europe,1995,4388.997183,N2O Emissions
Austria,Europe,1994,4279.530976,N2O Emissions
Austria,Europe,1993,4080.848095,N2O Emissions
Austria,Europe,1992,4161.616383,N2O Emissions
Austria,Europe,1991,4460.646665,N2O Emissions
Austria,Europe,1990,4293.06259,N2O Emissions
Belarus,Europe,2014,12678.39486,N2O Emissions
Belarus,Europe,2013,12799.38845,N2O Emissions
Belarus,Europe,2012,12824.0358,N2O Emissions
Belarus,Europe,2011,13041.54566,N2O Emissions
Belarus,Europe,2010,12439.69152,N2O Emissions
Belarus,Europe,2009,12507.96678,N2O Emissions
Belarus,Europe,2008,12276.83196,N2O Emissions
Belarus,Europe,2007,11709.42559,N2O Emissions
Belarus,Europe,2006,11769.73202,N2O Emissions
Belarus,Europe,2005,11203.94616,N2O Emissions
Belarus,Europe,2004,10899.03711,N2O Emissions
Belarus,Europe,2003,10578.77634,N2O Emissions
Belarus,Europe,2002,10134.68991,N2O Emissions
Belarus,Europe,2001,11338.84348,N2O Emissions
Belarus,Europe,2000,11350.07429,N2O Emissions
Belarus,Europe,1999,11251.33876,N2O Emissions
Belarus,Europe,1998,11702.19104,N2O Emissions
Belarus,Europe,1997,11732.36701,N2O Emissions
Belarus,Europe,1996,11451.00532,N2O Emissions
Belarus,Europe,1995,10752.76528,N2O Emissions
Belarus,Europe,1994,11472.27057,N2O Emissions
Belarus,Europe,1993,12816.65657,N2O Emissions
Belarus,Europe,1992,13232.43998,N2O Emissions
Belarus,Europe,1991,14693.75233,N2O Emissions
Belarus,Europe,1990,15074.69781,N2O Emissions
Belgium,Europe,2014,6278.983738,N2O Emissions
Belgium,Europe,2013,6280.716003,N2O Emissions
Belgium,Europe,2012,6470.889884,N2O Emissions
Belgium,Europe,2011,6564.491326,N2O Emissions
Belgium,Europe,2010,7759.834416,N2O Emissions
Belgium,Europe,2009,7229.430555,N2O Emissions
Belgium,Europe,2008,7102.802773,N2O Emissions
Belgium,Europe,2007,7094.151438,N2O Emissions
Belgium,Europe,2006,7591.032152,N2O Emissions
Belgium,Europe,2005,8581.488145,N2O Emissions
Belgium,Europe,2004,8850.409273,N2O Emissions
Belgium,Europe,2003,8712.783914,N2O Emissions
Belgium,Europe,2002,9613.022986,N2O Emissions
Belgium,Europe,2001,9963.921302,N2O Emissions
Belgium,Europe,2000,10352.82969,N2O Emissions
Belgium,Europe,1999,11071.10259,N2O Emissions
Belgium,Europe,1998,11057.26456,N2O Emissions
Belgium,Europe,1997,11183.05292,N2O Emissions
Belgium,Europe,1996,11415.39856,N2O Emissions
Belgium,Europe,1995,10997.20372,N2O Emissions
Belgium,Europe,1994,10524.50484,N2O Emissions
Belgium,Europe,1993,10129.39281,N2O Emissions
Belgium,Europe,1992,9858.697862,N2O Emissions
Belgium,Europe,1991,10106.40735,N2O Emissions
Belgium,Europe,1990,10232.40004,N2O Emissions
Bulgaria,Europe,2014,3807.666139,N2O Emissions
Bulgaria,Europe,2013,4237.594519,N2O Emissions
Bulgaria,Europe,2012,3833.315774,N2O Emissions
Bulgaria,Europe,2011,3768.248214,N2O Emissions
Bulgaria,Europe,2010,4118.309701,N2O Emissions
Bulgaria,Europe,2009,3646.36487,N2O Emissions
Bulgaria,Europe,2008,4055.129987,N2O Emissions
Bulgaria,Europe,2007,3813.99986,N2O Emissions
Bulgaria,Europe,2006,3769.741442,N2O Emissions
Bulgaria,Europe,2005,4240.782252,N2O Emissions
Bulgaria,Europe,2004,4395.676563,N2O Emissions
Bulgaria,Europe,2003,3852.303236,N2O Emissions
Bulgaria,Europe,2002,4017.631881,N2O Emissions
Bulgaria,Europe,2001,4078.707423,N2O Emissions
Bulgaria,Europe,2000,4005.220857,N2O Emissions
Bulgaria,Europe,1999,3944.160972,N2O Emissions
Bulgaria,Europe,1998,3784.729284,N2O Emissions
Bulgaria,Europe,1997,4589.80144,N2O Emissions
Bulgaria,Europe,1996,4846.990434,N2O Emissions
Bulgaria,Europe,1995,4977.779598,N2O Emissions
Bulgaria,Europe,1994,5106.661825,N2O Emissions
Bulgaria,Europe,1993,5222.474599,N2O Emissions
Bulgaria,Europe,1992,5774.311095,N2O Emissions
Bulgaria,Europe,1991,6839.497712,N2O Emissions
Bulgaria,Europe,1990,8818.371413,N2O Emissions
Canada,North America,2014,39407.11087,N2O Emissions
Canada,North America,2013,40647.06319,N2O Emissions
Canada,North America,2012,38773.54156,N2O Emissions
Canada,North America,2011,37652.72672,N2O Emissions
Canada,North America,2010,37891.75375,N2O Emissions
Canada,North America,2009,37749.5907,N2O Emissions
Canada,North America,2008,41681.64575,N2O Emissions
Canada,North America,2007,39691.96567,N2O Emissions
Canada,North America,2006,38759.93938,N2O Emissions
Canada,North America,2005,40863.42837,N2O Emissions
Canada,North America,2004,42328.24186,N2O Emissions
Canada,North America,2003,40097.53458,N2O Emissions
Canada,North America,2002,38156.77454,N2O Emissions
Canada,North America,2001,38523.21447,N2O Emissions
Canada,North America,2000,39936.35664,N2O Emissions
Canada,North America,1999,40309.51642,N2O Emissions
Canada,North America,1998,42548.87432,N2O Emissions
Canada,North America,1997,46527.87091,N2O Emissions
Canada,North America,1996,47724.39952,N2O Emissions
Canada,North America,1995,45650.33279,N2O Emissions
Canada,North America,1994,45062.17019,N2O Emissions
Canada,North America,1993,42000.44564,N2O Emissions
Canada,North America,1992,41323.51772,N2O Emissions
Canada,North America,1991,41010.07407,N2O Emissions
Canada,North America,1990,42239.73077,N2O Emissions
Croatia,Europe,2014,1621.473053,N2O Emissions
Croatia,Europe,2013,1697.403038,N2O Emissions
Croatia,Europe,2012,2216.921917,N2O Emissions
Croatia,Europe,2011,2356.554478,N2O Emissions
Croatia,Europe,2010,2300.071568,N2O Emissions
Croatia,Europe,2009,2224.656231,N2O Emissions
Croatia,Europe,2008,2454.851225,N2O Emissions
Croatia,Europe,2007,2420.170133,N2O Emissions
Croatia,Europe,2006,2334.449295,N2O Emissions
Croatia,Europe,2005,2405.299432,N2O Emissions
Croatia,Europe,2004,2448.450465,N2O Emissions
Croatia,Europe,2003,2173.681981,N2O Emissions
Croatia,Europe,2002,2276.729035,N2O Emissions
Croatia,Europe,2001,2370.132532,N2O Emissions
Croatia,Europe,2000,2387.671717,N2O Emissions
Croatia,Europe,1999,2277.148689,N2O Emissions
Croatia,Europe,1998,2069.626848,N2O Emissions
Croatia,Europe,1997,2433.926694,N2O Emissions
Croatia,Europe,1996,2234.915592,N2O Emissions
Croatia,Europe,1995,2248.329643,N2O Emissions
Croatia,Europe,1994,2325.589792,N2O Emissions
Croatia,Europe,1993,2306.494171,N2O Emissions
Croatia,Europe,1992,2693.14632,N2O Emissions
Croatia,Europe,1991,2652.773621,N2O Emissions
Croatia,Europe,1990,2793.149629,N2O Emissions
Cyprus,Europe,2014,330.5656784,N2O Emissions
Cyprus,Europe,2013,327.5974643,N2O Emissions
Cyprus,Europe,2012,355.2934651,N2O Emissions
Cyprus,Europe,2011,362.4272573,N2O Emissions
Cyprus,Europe,2010,376.8326965,N2O Emissions
Cyprus,Europe,2009,356.5110335,N2O Emissions
Cyprus,Europe,2008,358.3156917,N2O Emissions
Cyprus,Europe,2007,369.0948583,N2O Emissions
Cyprus,Europe,2006,376.1754873,N2O Emissions
Cyprus,Europe,2005,359.0261833,N2O Emissions
Cyprus,Europe,2004,385.4701073,N2O Emissions
Cyprus,Europe,2003,394.165494,N2O Emissions
Cyprus,Europe,2002,396.171332,N2O Emissions
Cyprus,Europe,2001,394.555278,N2O Emissions
Cyprus,Europe,2000,363.015256,N2O Emissions
Cyprus,Europe,1999,366.12429,N2O Emissions
Cyprus,Europe,1998,379.546806,N2O Emissions
Cyprus,Europe,1997,353.25516,N2O Emissions
Cyprus,Europe,1996,364.649488,N2O Emissions
Cyprus,Europe,1995,398.598244,N2O Emissions
Cyprus,Europe,1994,351.946642,N2O Emissions
Cyprus,Europe,1993,363.1329064,N2O Emissions
Cyprus,Europe,1992,342.5869984,N2O Emissions
Cyprus,Europe,1991,309.9044444,N2O Emissions
Cyprus,Europe,1990,309.9047424,N2O Emissions
Czech Republic,Europe,2014,6660.693978,N2O Emissions
Czech Republic,Europe,2013,6335.433712,N2O Emissions
Czech Republic,Europe,2012,6441.223897,N2O Emissions
Czech Republic,Europe,2011,6557.252296,N2O Emissions
Czech Republic,Europe,2010,6398.156123,N2O Emissions
Czech Republic,Europe,2009,6616.850862,N2O Emissions
Czech Republic,Europe,2008,6930.081906,N2O Emissions
Czech Republic,Europe,2007,7067.656198,N2O Emissions
Czech Republic,Europe,2006,7069.140065,N2O Emissions
Czech Republic,Europe,2005,7107.641718,N2O Emissions
Czech Republic,Europe,2004,7491.189804,N2O Emissions
Czech Republic,Europe,2003,7044.602931,N2O Emissions
Czech Republic,Europe,2002,7375.062068,N2O Emissions
Czech Republic,Europe,2001,7650.737025,N2O Emissions
Czech Republic,Europe,2000,7568.750825,N2O Emissions
Czech Republic,Europe,1999,7561.345695,N2O Emissions
Czech Republic,Europe,1998,7694.960903,N2O Emissions
Czech Republic,Europe,1997,7838.492649,N2O Emissions
Czech Republic,Europe,1996,7869.551938,N2O Emissions
Czech Republic,Europe,1995,8027.717933,N2O Emissions
Czech Republic,Europe,1994,7840.701965,N2O Emissions
Czech Republic,Europe,1993,8064.585663,N2O Emissions
Czech Republic,Europe,1992,8999.66862,N2O Emissions
Czech Republic,Europe,1991,9898.538693,N2O Emissions
Czech Republic,Europe,1990,11446.64693,N2O Emissions
Denmark,Europe,2014,5084.611876,N2O Emissions
Denmark,Europe,2013,5114.305808,N2O Emissions
Denmark,Europe,2012,4974.3019,N2O Emissions
Denmark,Europe,2011,5133.770103,N2O Emissions
Denmark,Europe,2010,5137.164223,N2O Emissions
Denmark,Europe,2009,5147.995944,N2O Emissions
Denmark,Europe,2008,5449.494817,N2O Emissions
Denmark,Europe,2007,5482.211006,N2O Emissions
Denmark,Europe,2006,5389.35753,N2O Emissions
Denmark,Europe,2005,5411.645567,N2O Emissions
Denmark,Europe,2004,6050.825493,N2O Emissions
Denmark,Europe,2003,6490.231711,N2O Emissions
Denmark,Europe,2002,6726.274997,N2O Emissions
Denmark,Europe,2001,6645.017105,N2O Emissions
Denmark,Europe,2000,6837.487813,N2O Emissions
Denmark,Europe,1999,6992.43925,N2O Emissions
Denmark,Europe,1998,6789.729947,N2O Emissions
Denmark,Europe,1997,6794.518845,N2O Emissions
Denmark,Europe,1996,6666.747803,N2O Emissions
Denmark,Europe,1995,7085.349259,N2O Emissions
Denmark,Europe,1994,7207.600314,N2O Emissions
Denmark,Europe,1993,7117.564793,N2O Emissions
Denmark,Europe,1992,7610.883107,N2O Emissions
Denmark,Europe,1991,7680.697735,N2O Emissions
Denmark,Europe,1990,7813.982204,N2O Emissions
Estonia,Europe,2014,819.5290495,N2O Emissions
Estonia,Europe,2013,769.162697,N2O Emissions
Estonia,Europe,2012,780.5727162,N2O Emissions
Estonia,Europe,2011,716.2979088,N2O Emissions
Estonia,Europe,2010,717.8701589,N2O Emissions
Estonia,Europe,2009,701.6837495,N2O Emissions
Estonia,Europe,2008,744.6916163,N2O Emissions
Estonia,Europe,2007,666.5398637,N2O Emissions
Estonia,Europe,2006,619.0290684,N2O Emissions
Estonia,Europe,2005,621.4500933,N2O Emissions
Estonia,Europe,2004,632.5292207,N2O Emissions
Estonia,Europe,2003,609.5887489,N2O Emissions
Estonia,Europe,2002,579.8177282,N2O Emissions
Estonia,Europe,2001,601.7100643,N2O Emissions
Estonia,Europe,2000,601.3207711,N2O Emissions
Estonia,Europe,1999,576.253563,N2O Emissions
Estonia,Europe,1998,686.0651158,N2O Emissions
Estonia,Europe,1997,675.8193841,N2O Emissions
Estonia,Europe,1996,662.5813343,N2O Emissions
Estonia,Europe,1995,702.7139713,N2O Emissions
Estonia,Europe,1994,773.0692119,N2O Emissions
Estonia,Europe,1993,819.8114268,N2O Emissions
Estonia,Europe,1992,1085.9214,N2O Emissions
Estonia,Europe,1991,1306.62057,N2O Emissions
Estonia,Europe,1990,1386.948033,N2O Emissions
European Union,Europe,2014,239890.1665,N2O Emissions
European Union,Europe,2013,237361.4918,N2O Emissions
European Union,Europe,2012,236629.0221,N2O Emissions
European Union,Europe,2011,239713.7818,N2O Emissions
European Union,Europe,2010,244135.5,N2O Emissions
European Union,Europe,2009,254094.4057,N2O Emissions
